,coord_x,coord_y,city,canton,year,street_name,street_number,multiple_floors,num_rooms,area,kitchen,status,floor,longitude,latitude,street_safety_score
2067,2743848.0,1252779.0,St. Gallen,SG,2009.0,Hechtackerstrasse,36,0,4,107.0,1.0,3004,3,9.344710072212482,47.41010248942824,18.336502651201528
2068,2743848.0,1252779.0,St. Gallen,SG,2009.0,Hechtackerstrasse,36,0,4,107.0,1.0,3004,4,9.344710072212482,47.41010248942824,18.336502651201528
2069,2743848.0,1252779.0,St. Gallen,SG,2009.0,Hechtackerstrasse,36,0,4,107.0,1.0,3004,5,9.344710072212482,47.41010248942824,18.336502651201528
2070,2743848.0,1252779.0,St. Gallen,SG,2009.0,Hechtackerstrasse,36,0,4,107.0,1.0,3004,6,9.344710072212482,47.41010248942824,18.336502651201528
2071,2743848.0,1252779.0,St. Gallen,SG,2009.0,Hechtackerstrasse,36,0,4,107.0,1.0,3004,7,9.344710072212482,47.41010248942824,18.336502651201528
2072,2743848.0,1252779.0,St. Gallen,SG,2009.0,Hechtackerstrasse,36,0,4,106.0,1.0,3004,8,9.344710072212482,47.41010248942824,18.336502651201528
2073,2743848.0,1252779.0,St. Gallen,SG,2009.0,Hechtackerstrasse,36,0,4,106.0,1.0,3004,9,9.344710072212482,47.41010248942824,18.336502651201528
2074,2743848.0,1252779.0,St. Gallen,SG,2009.0,Hechtackerstrasse,36,1,5,139.0,1.0,3004,10,9.344710072212482,47.41010248942824,18.336502651201528
2075,2743859.2,1252661.6,St. Gallen,SG,2006.0,Oberstrasse,251,0,3,101.0,1.0,3004,1,9.344820645053414,47.40904443301307,31.73588019465834
2076,2743859.2,1252661.6,St. Gallen,SG,2006.0,Oberstrasse,251,0,4,116.0,1.0,3004,2,9.344820645053414,47.40904443301307,31.73588019465834
2077,2743859.2,1252661.6,St. Gallen,SG,2006.0,Oberstrasse,251,0,4,116.0,1.0,3004,3,9.344820645053414,47.40904443301307,31.73588019465834
2078,2743859.2,1252661.6,St. Gallen,SG,2006.0,Oberstrasse,251,0,3,95.0,1.0,3004,4,9.344820645053414,47.40904443301307,31.73588019465834
2079,2743859.2,1252661.6,St. Gallen,SG,2006.0,Oberstrasse,251,0,4,116.0,1.0,3004,5,9.344820645053414,47.40904443301307,31.73588019465834
2080,2743859.2,1252661.6,St. Gallen,SG,2006.0,Oberstrasse,251,0,5,132.0,1.0,3004,6,9.344820645053414,47.40904443301307,31.73588019465834
2081,2743859.2,1252661.6,St. Gallen,SG,2006.0,Oberstrasse,251,0,3,97.0,1.0,3004,7,9.344820645053414,47.40904443301307,31.73588019465834
2082,2743859.2,1252661.6,St. Gallen,SG,2006.0,Oberstrasse,251,0,4,118.0,1.0,3004,8,9.344820645053414,47.40904443301307,31.73588019465834
2083,2743859.2,1252661.6,St. Gallen,SG,2006.0,Oberstrasse,251,0,3,92.0,1.0,3004,9,9.344820645053414,47.40904443301307,31.73588019465834
2084,2743859.2,1252661.6,St. Gallen,SG,2006.0,Oberstrasse,251,0,3,84.0,1.0,3004,10,9.344820645053414,47.40904443301307,31.73588019465834
2085,2743830.7,1252635.8,St. Gallen,SG,2006.0,Oberstrasse,253,0,3,101.0,1.0,3004,1,9.344434852902944,47.408818675804014,31.73588019465834
2086,2743830.7,1252635.8,St. Gallen,SG,2006.0,Oberstrasse,253,0,4,116.0,1.0,3004,2,9.344434852902944,47.408818675804014,31.73588019465834
2087,2743830.7,1252635.8,St. Gallen,SG,2006.0,Oberstrasse,253,0,4,116.0,1.0,3004,3,9.344434852902944,47.408818675804014,31.73588019465834
2088,2743830.7,1252635.8,St. Gallen,SG,2006.0,Oberstrasse,253,0,5,132.0,1.0,3004,4,9.344434852902944,47.408818675804014,31.73588019465834
2089,2743830.7,1252635.8,St. Gallen,SG,2006.0,Oberstrasse,253,0,4,116.0,1.0,3004,5,9.344434852902944,47.408818675804014,31.73588019465834
2090,2743830.7,1252635.8,St. Gallen,SG,2006.0,Oberstrasse,253,0,5,132.0,1.0,3004,6,9.344434852902944,47.408818675804014,31.73588019465834
2091,2743830.7,1252635.8,St. Gallen,SG,2006.0,Oberstrasse,253,0,3,97.0,1.0,3004,7,9.344434852902944,47.408818675804014,31.73588019465834
2092,2743830.7,1252635.8,St. Gallen,SG,2006.0,Oberstrasse,253,0,4,118.0,1.0,3004,8,9.344434852902944,47.408818675804014,31.73588019465834
2093,2743830.7,1252635.8,St. Gallen,SG,2006.0,Oberstrasse,253,0,3,92.0,1.0,3004,9,9.344434852902944,47.408818675804014,31.73588019465834
2094,2743830.7,1252635.8,St. Gallen,SG,2006.0,Oberstrasse,253,0,3,83.0,1.0,3004,10,9.344434852902944,47.408818675804014,31.73588019465834
2095,2743821.8,1252561.9,St. Gallen,SG,2010.0,Rosenbüchelstrasse,25,0,3,101.0,1.0,3004,1,9.34429319703678,47.40815614253702,31.73588019465834
2096,2743821.8,1252561.9,St. Gallen,SG,2010.0,Rosenbüchelstrasse,25,0,4,119.0,1.0,3004,2,9.34429319703678,47.40815614253702,31.73588019465834
2097,2743821.8,1252561.9,St. Gallen,SG,2010.0,Rosenbüchelstrasse,25,0,4,119.0,1.0,3004,3,9.34429319703678,47.40815614253702,31.73588019465834
2098,2743821.8,1252561.9,St. Gallen,SG,2010.0,Rosenbüchelstrasse,25,0,5,139.0,1.0,3004,4,9.34429319703678,47.40815614253702,31.73588019465834
2099,2743821.8,1252561.9,St. Gallen,SG,2010.0,Rosenbüchelstrasse,25,0,4,123.0,1.0,3004,5,9.34429319703678,47.40815614253702,31.73588019465834
2100,2743821.8,1252561.9,St. Gallen,SG,2010.0,Rosenbüchelstrasse,25,0,3,97.0,1.0,3004,6,9.34429319703678,47.40815614253702,31.73588019465834
2101,2743821.8,1252561.9,St. Gallen,SG,2010.0,Rosenbüchelstrasse,25,0,4,103.0,1.0,3004,7,9.34429319703678,47.40815614253702,31.73588019465834
2102,2743821.8,1252561.9,St. Gallen,SG,2010.0,Rosenbüchelstrasse,25,0,2,65.0,1.0,3004,8,9.34429319703678,47.40815614253702,31.73588019465834
2103,2743821.8,1252561.9,St. Gallen,SG,2010.0,Rosenbüchelstrasse,25,0,3,101.0,1.0,3004,9,9.34429319703678,47.40815614253702,31.73588019465834
2104,2743821.8,1252561.9,St. Gallen,SG,2010.0,Rosenbüchelstrasse,25,0,4,112.0,1.0,3004,10,9.34429319703678,47.40815614253702,31.73588019465834
2105,2743877.3,1252614.1,St. Gallen,SG,2010.0,Rosenbüchelstrasse,31,0,3,101.0,1.0,3004,1,9.34504509907994,47.40861337934795,31.73588019465834
2106,2743877.3,1252614.1,St. Gallen,SG,2010.0,Rosenbüchelstrasse,31,0,4,116.0,1.0,3004,2,9.34504509907994,47.40861337934795,31.73588019465834
2107,2743877.3,1252614.1,St. Gallen,SG,2010.0,Rosenbüchelstrasse,31,0,4,116.0,1.0,3004,3,9.34504509907994,47.40861337934795,31.73588019465834
2108,2743877.3,1252614.1,St. Gallen,SG,2010.0,Rosenbüchelstrasse,31,0,4,116.0,1.0,3004,4,9.34504509907994,47.40861337934795,31.73588019465834
2109,2743877.3,1252614.1,St. Gallen,SG,2010.0,Rosenbüchelstrasse,31,0,3,95.0,1.0,3004,5,9.34504509907994,47.40861337934795,31.73588019465834
2110,2743877.3,1252614.1,St. Gallen,SG,2010.0,Rosenbüchelstrasse,31,0,3,97.0,1.0,3004,6,9.34504509907994,47.40861337934795,31.73588019465834
2111,2743877.3,1252614.1,St. Gallen,SG,2010.0,Rosenbüchelstrasse,31,0,4,118.0,1.0,3004,7,9.34504509907994,47.40861337934795,31.73588019465834
2112,2743877.3,1252614.1,St. Gallen,SG,2010.0,Rosenbüchelstrasse,31,0,3,92.0,1.0,3004,8,9.34504509907994,47.40861337934795,31.73588019465834
2113,2743877.3,1252614.1,St. Gallen,SG,2010.0,Rosenbüchelstrasse,31,0,2,84.0,1.0,3004,9,9.34504509907994,47.40861337934795,31.73588019465834
2114,2743780.2,1252656.1,St. Gallen,SG,1982.0,Bernhardswiesweg,6,0,4,88.0,1.0,3004,1,9.343772495005132,47.40901223232926,31.73588019465834
2115,2743780.2,1252656.1,St. Gallen,SG,1982.0,Bernhardswiesweg,6,0,4,88.0,1.0,3004,2,9.343772495005132,47.40901223232926,31.73588019465834
2116,2743780.2,1252656.1,St. Gallen,SG,1982.0,Bernhardswiesweg,6,0,4,88.0,1.0,3004,3,9.343772495005132,47.40901223232926,31.73588019465834
2117,2743780.2,1252656.1,St. Gallen,SG,1982.0,Bernhardswiesweg,6,0,4,88.0,1.0,3004,4,9.343772495005132,47.40901223232926,31.73588019465834
2118,2743780.2,1252656.1,St. Gallen,SG,1982.0,Bernhardswiesweg,6,0,3,88.0,1.0,3004,5,9.343772495005132,47.40901223232926,31.73588019465834
2119,2743780.2,1252656.1,St. Gallen,SG,1982.0,Bernhardswiesweg,6,0,4,88.0,1.0,3004,6,9.343772495005132,47.40901223232926,31.73588019465834
2120,2743780.2,1252656.1,St. Gallen,SG,1982.0,Bernhardswiesweg,6,0,4,98.0,1.0,3004,7,9.343772495005132,47.40901223232926,31.73588019465834
2121,2743780.2,1252656.1,St. Gallen,SG,1982.0,Bernhardswiesweg,6,0,4,88.0,1.0,3004,8,9.343772495005132,47.40901223232926,31.73588019465834
2122,2743816.8,1252757.2,St. Gallen,SG,2009.0,Hechtackerstrasse,34,0,3,65.0,1.0,3004,1,9.344289796707406,47.409913287848624,18.336502651201528
2123,2743816.8,1252757.2,St. Gallen,SG,2009.0,Hechtackerstrasse,34,0,3,65.0,1.0,3004,2,9.344289796707406,47.409913287848624,18.336502651201528
2124,2743816.8,1252757.2,St. Gallen,SG,2009.0,Hechtackerstrasse,34,0,5,95.0,1.0,3004,3,9.344289796707406,47.409913287848624,18.336502651201528
2125,2743816.8,1252757.2,St. Gallen,SG,2009.0,Hechtackerstrasse,34,0,3,65.0,1.0,3004,4,9.344289796707406,47.409913287848624,18.336502651201528
2126,2743816.8,1252757.2,St. Gallen,SG,2009.0,Hechtackerstrasse,34,0,5,95.0,1.0,3004,5,9.344289796707406,47.409913287848624,18.336502651201528
2127,2743816.8,1252757.2,St. Gallen,SG,2009.0,Hechtackerstrasse,34,0,3,65.0,1.0,3004,6,9.344289796707406,47.409913287848624,18.336502651201528
2128,2743816.8,1252757.2,St. Gallen,SG,2009.0,Hechtackerstrasse,34,0,5,95.0,1.0,3004,7,9.344289796707406,47.409913287848624,18.336502651201528
2129,2743816.8,1252757.2,St. Gallen,SG,2009.0,Hechtackerstrasse,34,1,5,139.0,1.0,3004,8,9.344289796707406,47.409913287848624,18.336502651201528
2130,2743533.2,1252892.9,St. Gallen,SG,1963.0,Fürstenlandstrasse,119,0,2,44.0,1.0,3004,2,9.340576924628994,47.4111953190713,15.971003140487191
2131,2743533.2,1252892.9,St. Gallen,SG,1963.0,Fürstenlandstrasse,119,0,3,62.0,1.0,3004,3,9.340576924628994,47.4111953190713,15.971003140487191
2132,2743533.2,1252892.9,St. Gallen,SG,1963.0,Fürstenlandstrasse,119,0,4,75.0,1.0,3004,4,9.340576924628994,47.4111953190713,15.971003140487191
2133,2743533.2,1252892.9,St. Gallen,SG,1963.0,Fürstenlandstrasse,119,0,2,44.0,1.0,3004,5,9.340576924628994,47.4111953190713,15.971003140487191
2134,2743533.2,1252892.9,St. Gallen,SG,1963.0,Fürstenlandstrasse,119,0,3,62.0,1.0,3004,6,9.340576924628994,47.4111953190713,15.971003140487191
2135,2743533.2,1252892.9,St. Gallen,SG,1963.0,Fürstenlandstrasse,119,0,4,75.0,1.0,3004,7,9.340576924628994,47.4111953190713,15.971003140487191
2136,2743533.2,1252892.9,St. Gallen,SG,1963.0,Fürstenlandstrasse,119,0,2,44.0,1.0,3004,8,9.340576924628994,47.4111953190713,15.971003140487191
2137,2743533.2,1252892.9,St. Gallen,SG,1963.0,Fürstenlandstrasse,119,0,3,62.0,1.0,3004,9,9.340576924628994,47.4111953190713,15.971003140487191
2138,2743533.2,1252892.9,St. Gallen,SG,1963.0,Fürstenlandstrasse,119,0,2,44.0,1.0,3004,10,9.340576924628994,47.4111953190713,15.971003140487191
2139,2743502.9,1252864.1,St. Gallen,SG,1919.0,Moosweg,1,1,5,100.0,1.0,3004,1,9.34016632945518,47.41094296537736,15.971003140487191
2140,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,1,9.340509286493475,47.41041460518281,15.971003140487191
2141,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,4,80.0,1.0,3004,2,9.340509286493475,47.41041460518281,15.971003140487191
2142,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,3,9.340509286493475,47.41041460518281,15.971003140487191
2143,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,4,9.340509286493475,47.41041460518281,15.971003140487191
2144,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,5,9.340509286493475,47.41041460518281,15.971003140487191
2145,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,6,9.340509286493475,47.41041460518281,15.971003140487191
2146,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,7,9.340509286493475,47.41041460518281,15.971003140487191
2147,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,8,9.340509286493475,47.41041460518281,15.971003140487191
2148,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,9,9.340509286493475,47.41041460518281,15.971003140487191
2149,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,10,9.340509286493475,47.41041460518281,15.971003140487191
2150,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,11,9.340509286493475,47.41041460518281,15.971003140487191
2151,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,12,9.340509286493475,47.41041460518281,15.971003140487191
2152,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,13,9.340509286493475,47.41041460518281,15.971003140487191
2153,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,14,9.340509286493475,47.41041460518281,15.971003140487191
2154,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,15,9.340509286493475,47.41041460518281,15.971003140487191
2155,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,16,9.340509286493475,47.41041460518281,15.971003140487191
2156,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,30.0,1.0,3004,17,9.340509286493475,47.41041460518281,15.971003140487191
2157,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,40.0,1.0,3004,18,9.340509286493475,47.41041460518281,15.971003140487191
2158,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,40.0,1.0,3004,19,9.340509286493475,47.41041460518281,15.971003140487191
2159,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,40.0,1.0,3004,20,9.340509286493475,47.41041460518281,15.971003140487191
2160,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,40.0,1.0,3004,21,9.340509286493475,47.41041460518281,15.971003140487191
2161,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,40.0,1.0,3004,22,9.340509286493475,47.41041460518281,15.971003140487191
2162,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,40.0,1.0,3004,23,9.340509286493475,47.41041460518281,15.971003140487191
2163,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,40.0,1.0,3004,24,9.340509286493475,47.41041460518281,15.971003140487191
2164,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,40.0,1.0,3004,25,9.340509286493475,47.41041460518281,15.971003140487191
2165,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,40.0,1.0,3004,26,9.340509286493475,47.41041460518281,15.971003140487191
2166,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,40.0,1.0,3004,27,9.340509286493475,47.41041460518281,15.971003140487191
2167,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,1,40.0,1.0,3004,28,9.340509286493475,47.41041460518281,15.971003140487191
2168,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,2,45.0,1.0,3004,29,9.340509286493475,47.41041460518281,15.971003140487191
2169,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,2,45.0,1.0,3004,30,9.340509286493475,47.41041460518281,15.971003140487191
2170,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,2,45.0,1.0,3004,31,9.340509286493475,47.41041460518281,15.971003140487191
2171,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,2,45.0,1.0,3004,32,9.340509286493475,47.41041460518281,15.971003140487191
2172,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,2,45.0,1.0,3004,33,9.340509286493475,47.41041460518281,15.971003140487191
2173,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,2,45.0,1.0,3004,34,9.340509286493475,47.41041460518281,15.971003140487191
2174,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,2,45.0,1.0,3004,35,9.340509286493475,47.41041460518281,15.971003140487191
2175,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,2,45.0,1.0,3004,36,9.340509286493475,47.41041460518281,15.971003140487191
2176,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,2,45.0,1.0,3004,37,9.340509286493475,47.41041460518281,15.971003140487191
2177,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,2,45.0,1.0,3004,38,9.340509286493475,47.41041460518281,15.971003140487191
2178,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,2,45.0,1.0,3004,39,9.340509286493475,47.41041460518281,15.971003140487191
2179,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,3,70.0,1.0,3004,40,9.340509286493475,47.41041460518281,15.971003140487191
2180,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,3,70.0,1.0,3004,41,9.340509286493475,47.41041460518281,15.971003140487191
2181,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,3,70.0,1.0,3004,42,9.340509286493475,47.41041460518281,15.971003140487191
2182,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,3,70.0,1.0,3004,43,9.340509286493475,47.41041460518281,15.971003140487191
2183,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,3,70.0,1.0,3004,44,9.340509286493475,47.41041460518281,15.971003140487191
2184,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,3,70.0,1.0,3004,45,9.340509286493475,47.41041460518281,15.971003140487191
2185,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,3,70.0,1.0,3004,46,9.340509286493475,47.41041460518281,15.971003140487191
2186,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,3,70.0,1.0,3004,47,9.340509286493475,47.41041460518281,15.971003140487191
2187,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,3,70.0,1.0,3004,48,9.340509286493475,47.41041460518281,15.971003140487191
2188,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,3,70.0,1.0,3004,49,9.340509286493475,47.41041460518281,15.971003140487191
2189,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,4,80.0,1.0,3004,50,9.340509286493475,47.41041460518281,15.971003140487191
2190,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,4,80.0,1.0,3004,51,9.340509286493475,47.41041460518281,15.971003140487191
2191,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,4,80.0,1.0,3004,52,9.340509286493475,47.41041460518281,15.971003140487191
2192,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,4,80.0,1.0,3004,53,9.340509286493475,47.41041460518281,15.971003140487191
2193,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,4,80.0,1.0,3004,54,9.340509286493475,47.41041460518281,15.971003140487191
2194,2743530.2,1252806.0,St. Gallen,SG,1969.0,Moosstrasse,43,0,4,80.0,1.0,3004,55,9.340509286493475,47.41041460518281,15.971003140487191
2195,2744037.9,1252933.4,St. Gallen,SG,1990.0,Oberstrasse,222,0,4,120.0,1.0,3004,2,9.347275155982082,47.41144927668112,36.22394403284855
2196,2744049.6,1252889.3,St. Gallen,SG,1918.0,Oberstrasse,227,0,3,82.0,1.0,3004,1,9.347415922742222,47.41105018988136,36.22394403284855
2197,2744049.6,1252889.3,St. Gallen,SG,1918.0,Oberstrasse,227,0,3,82.0,1.0,3004,2,9.347415922742222,47.41105018988136,36.22394403284855
2198,2744049.6,1252889.3,St. Gallen,SG,1918.0,Oberstrasse,227,1,6,164.0,1.0,3004,3,9.347415922742222,47.41105018988136,36.22394403284855
2199,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,1,9.345913932892724,47.42151493724638,15.72377988056959
2200,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,2,9.345913932892724,47.42151493724638,15.72377988056959
2201,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,2,45.0,1.0,3004,3,9.345913932892724,47.42151493724638,15.72377988056959
2202,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,3,69.0,1.0,3004,4,9.345913932892724,47.42151493724638,15.72377988056959
2203,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,3,69.0,1.0,3004,6,9.345913932892724,47.42151493724638,15.72377988056959
2204,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,7,9.345913932892724,47.42151493724638,15.72377988056959
2205,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,8,9.345913932892724,47.42151493724638,15.72377988056959
2206,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,2,45.0,1.0,3004,9,9.345913932892724,47.42151493724638,15.72377988056959
2207,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,3,60.0,1.0,3004,10,9.345913932892724,47.42151493724638,15.72377988056959
2208,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,2,45.0,1.0,3004,11,9.345913932892724,47.42151493724638,15.72377988056959
2209,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,3,60.0,1.0,3004,12,9.345913932892724,47.42151493724638,15.72377988056959
2210,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,13,9.345913932892724,47.42151493724638,15.72377988056959
2211,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,14,9.345913932892724,47.42151493724638,15.72377988056959
2212,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,2,45.0,1.0,3004,15,9.345913932892724,47.42151493724638,15.72377988056959
2213,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,16,9.345913932892724,47.42151493724638,15.72377988056959
2214,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,2,45.0,1.0,3004,17,9.345913932892724,47.42151493724638,15.72377988056959
2215,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,3,60.0,1.0,3004,18,9.345913932892724,47.42151493724638,15.72377988056959
2216,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,19,9.345913932892724,47.42151493724638,15.72377988056959
2217,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,20,9.345913932892724,47.42151493724638,15.72377988056959
2218,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,21,9.345913932892724,47.42151493724638,15.72377988056959
2219,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,22,9.345913932892724,47.42151493724638,15.72377988056959
2220,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,2,45.0,1.0,3004,23,9.345913932892724,47.42151493724638,15.72377988056959
2221,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,3,60.0,1.0,3004,24,9.345913932892724,47.42151493724638,15.72377988056959
2222,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,25,9.345913932892724,47.42151493724638,15.72377988056959
2223,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,3,60.0,1.0,3004,26,9.345913932892724,47.42151493724638,15.72377988056959
2224,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,27,9.345913932892724,47.42151493724638,15.72377988056959
2225,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,28,9.345913932892724,47.42151493724638,15.72377988056959
2226,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,2,45.0,1.0,3004,29,9.345913932892724,47.42151493724638,15.72377988056959
2227,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,3,60.0,1.0,3004,30,9.345913932892724,47.42151493724638,15.72377988056959
2228,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,2,45.0,1.0,3004,31,9.345913932892724,47.42151493724638,15.72377988056959
2229,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,6,120.0,1.0,3004,32,9.345913932892724,47.42151493724638,15.72377988056959
2230,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,33,9.345913932892724,47.42151493724638,15.72377988056959
2231,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,34.0,1.0,3004,34,9.345913932892724,47.42151493724638,15.72377988056959
2232,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,2,45.0,1.0,3004,35,9.345913932892724,47.42151493724638,15.72377988056959
2233,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,1,40.0,1.0,3004,36,9.345913932892724,47.42151493724638,15.72377988056959
2234,2743908.0,1254049.7,St. Gallen,SG,1972.0,Zwyssigstrasse,24,0,2,45.0,1.0,3004,37,9.345913932892724,47.42151493724638,15.72377988056959
