immocode,title,offerType,propertyType,propertySubType,secondaryPropertySubTypes,streetType,street,city,postalCode,latitude,longitude,contactLogoUrl,contactCompanyName,priceType,price,priceNegotiable,availabilityType,floor,rooms,livingArea,images,hasTopPromotion,hasHighlight,has3DModel,isSpidered,customerId,customerRole,mandantCode,hasSpecialPromotion,searchLocation,availabilityDate,constructionYear
5188260,Traumhafte Familienwohnung im Rosenbüchel,2,2,201,[],1,Oberstrasse 259,St. Gallen,9014,47.4080782651008,9.34312440890034,https://www.newhome.ch/res/anb/497910/logo.png?t=638016817425606884,Livit AG,2,2410.0,False,2,2.0,5.5,132.0,"['https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894905-trnh.jpg', 'https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894906-trnh.jpg', 'https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894907-trnh.jpg', 'https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894908-trnh.jpg', 'https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894909-trnh.jpg', 'https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894910-trnh.jpg', 'https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894911-trnh.jpg', 'https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894912-trnh.jpg', 'https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894913-trnh.jpg', 'https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894914-trnh.jpg', 'https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894915-trnh.jpg', 'https://www.newhome.ch/res/5188260/ort-st-gallen/oberstrasse/wohnung/wohnung-123894916-trnh.jpg']",False,False,True,False,497910,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9014', 'locationType': 1, 'identifier': '2;3219', 'coordinate': {'latitude': 47.4082855, 'longitude': 9.332389}}",2023-02-01T00:00:00.0000000,2009.0
5188174,Attraktive Single Wohnung,2,2,201,[],1,Altwinkelnstrasse 17,St. Gallen,9015,47.40209,9.303134,https://www.newhome.ch/res/anb/511008/logo.png?t=637263541216474673,IBSG AG,2,1470.0,False,3,2.0,2.5,75.0,"['https://www.newhome.ch/res/5188174/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125202242-trnh.jpg', 'https://www.newhome.ch/res/5188174/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125150953-trnh.jpg', 'https://www.newhome.ch/res/5188174/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125083574-trnh.jpg', 'https://www.newhome.ch/res/5188174/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125202243-trnh.jpg', 'https://www.newhome.ch/res/5188174/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125202244-trnh.jpg', 'https://www.newhome.ch/res/5188174/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125083577-trnh.jpg', 'https://www.newhome.ch/res/5188174/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125202245-trnh.jpg', 'https://www.newhome.ch/res/5188174/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125150954-trnh.jpg', 'https://www.newhome.ch/res/5188174/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125083580-trnh.jpg']",False,False,True,False,511008,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9015', 'locationType': 1, 'identifier': '2;3220', 'coordinate': {'latitude': 47.4080948, 'longitude': 9.3045072}}",,
5183226,TOTALSANIERTE Wohnung an top Lage,2,2,201,[],1,Rorschacherstrasse 216,St. Gallen,9000,47.4346,9.402074,https://www.newhome.ch/res/anb/511008/logo.png?t=637263541216474673,IBSG AG,2,1380.0,False,2,3.0,2.5,56.0,"['https://www.newhome.ch/res/5183226/ort-st-gallen/rorschacherstrasse/wohnung/wohnung-125083312-trnh.jpg', 'https://www.newhome.ch/res/5183226/ort-st-gallen/rorschacherstrasse/wohnung/wohnung-125202028-trnh.jpg', 'https://www.newhome.ch/res/5183226/ort-st-gallen/rorschacherstrasse/wohnung/wohnung-125083314-trnh.jpg', 'https://www.newhome.ch/res/5183226/ort-st-gallen/rorschacherstrasse/wohnung/wohnung-125083315-trnh.jpg', 'https://www.newhome.ch/res/5183226/ort-st-gallen/rorschacherstrasse/wohnung/wohnung-125083316-trnh.jpg', 'https://www.newhome.ch/res/5183226/ort-st-gallen/rorschacherstrasse/wohnung/wohnung-125150890-trnh.jpg', 'https://www.newhome.ch/res/5183226/ort-st-gallen/rorschacherstrasse/wohnung/wohnung-125150891-trnh.png', 'https://www.newhome.ch/res/5183226/ort-st-gallen/rorschacherstrasse/wohnung/wohnung-125150892-trnh.jpg']",False,False,True,False,511008,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",2022-12-01T00:00:00.0000000,
5175239,Wohnen im Grünen!,2,2,201,[],1,Kräzernstrasse 114,St. Gallen,9015,47.4064942111291,9.31039399900956,https://www.newhome.ch/res/anb/504946/logo.jpg?t=636694917511650025,Immo-Center AG,2,1490.0,False,2,2.0,3.5,68.0,"['https://www.newhome.ch/res/5175239/ort-st-gallen/kraezernstrasse/wohnung/wohnung-124844658-trnh.jpg', 'https://www.newhome.ch/res/5175239/ort-st-gallen/kraezernstrasse/wohnung/wohnung-124844659-trnh.jpg', 'https://www.newhome.ch/res/5175239/ort-st-gallen/kraezernstrasse/wohnung/wohnung-124844660-trnh.jpg', 'https://www.newhome.ch/res/5175239/ort-st-gallen/kraezernstrasse/wohnung/wohnung-124844661-trnh.jpg', 'https://www.newhome.ch/res/5175239/ort-st-gallen/kraezernstrasse/wohnung/wohnung-124844662-trnh.jpg', 'https://www.newhome.ch/res/5175239/ort-st-gallen/kraezernstrasse/wohnung/wohnung-124844663-trnh.jpg', 'https://www.newhome.ch/res/5175239/ort-st-gallen/kraezernstrasse/wohnung/wohnung-124844664-trnh.jpg', 'https://www.newhome.ch/res/5175239/ort-st-gallen/kraezernstrasse/wohnung/wohnung-124844665-trnh.jpg', 'https://www.newhome.ch/res/5175239/ort-st-gallen/kraezernstrasse/wohnung/wohnung-124844666-trnh.jpg', 'https://www.newhome.ch/res/5175239/ort-st-gallen/kraezernstrasse/wohnung/wohnung-124844667-trnh.jpg']",False,False,True,False,504946,3,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9015', 'locationType': 1, 'identifier': '2;3220', 'coordinate': {'latitude': 47.4080948, 'longitude': 9.3045072}}",2022-12-01T00:00:00.0000000,
5175236,Beenden Sie hier Ihre Suche!,2,2,201,[],1,Heiligkreuzstrasse 41,St. Gallen,9008,47.4394074303281,9.39444646676745,https://www.newhome.ch/res/anb/504946/logo.jpg?t=636694917511650025,Immo-Center AG,2,1650.0,False,1,3.0,3.5,81.0,"['https://www.newhome.ch/res/5175236/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844605-trnh.jpg', 'https://www.newhome.ch/res/5175236/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844606-trnh.jpg', 'https://www.newhome.ch/res/5175236/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844607-trnh.jpg', 'https://www.newhome.ch/res/5175236/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844608-trnh.jpg', 'https://www.newhome.ch/res/5175236/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844609-trnh.jpg', 'https://www.newhome.ch/res/5175236/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844610-trnh.jpg', 'https://www.newhome.ch/res/5175236/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844611-trnh.jpg', 'https://www.newhome.ch/res/5175236/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844612-trnh.jpg', 'https://www.newhome.ch/res/5175236/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844613-trnh.jpg', 'https://www.newhome.ch/res/5175236/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844614-trnh.jpg', 'https://www.newhome.ch/res/5175236/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844615-trnh.jpg']",False,False,True,False,504946,3,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9008', 'locationType': 1, 'identifier': '2;3213', 'coordinate': {'latitude': 47.4393321, 'longitude': 9.3906348}}",,
5174242,Schöne 2.0-Zimmer-Wohnung an zentraler Lage,2,2,201,[],1,Böcklinstrasse 1,St. Gallen,9000,47.42855,9.37599,https://www.newhome.ch/res/anb/511008/logo.png?t=637263541216474673,IBSG AG,2,1195.0,False,1,4.0,2.0,,"['https://www.newhome.ch/res/5174242/ort-st-gallen/boecklinstrasse/wohnung/wohnung-125202205-trnh.jpg', 'https://www.newhome.ch/res/5174242/ort-st-gallen/boecklinstrasse/wohnung/wohnung-125150941-trnh.jpg', 'https://www.newhome.ch/res/5174242/ort-st-gallen/boecklinstrasse/wohnung/wohnung-125083526-trnh.jpg', 'https://www.newhome.ch/res/5174242/ort-st-gallen/boecklinstrasse/wohnung/wohnung-125150942-trnh.jpg', 'https://www.newhome.ch/res/5174242/ort-st-gallen/boecklinstrasse/wohnung/wohnung-125083528-trnh.jpg', 'https://www.newhome.ch/res/5174242/ort-st-gallen/boecklinstrasse/wohnung/wohnung-125150943-trnh.jpg', 'https://www.newhome.ch/res/5174242/ort-st-gallen/boecklinstrasse/wohnung/wohnung-125202206-trnh.jpg', 'https://www.newhome.ch/res/5174242/ort-st-gallen/boecklinstrasse/wohnung/wohnung-125202207-trnh.jpg']",False,False,True,False,511008,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",2022-11-01T00:00:00.0000000,
5171757,Wohnen im Osten von St. Gallen,2,2,201,[],1,Tablatstr. 12b,St. Gallen,9016,47.4373725556943,9.42052172935593,https://www.newhome.ch/res/anb/499165/logo.jpg?t=636511683430531721,Wincasa AG,2,1460.0,False,3,2.0,3.5,84.0,"['https://www.newhome.ch/res/5171757/ort-st-gallen/tablatstr/wohnung/wohnung-121844053-trnh.jpg', 'https://www.newhome.ch/res/5171757/ort-st-gallen/tablatstr/wohnung/wohnung-121844054-trnh.jpg', 'https://www.newhome.ch/res/5171757/ort-st-gallen/tablatstr/wohnung/wohnung-121844055-trnh.jpg', 'https://www.newhome.ch/res/5171757/ort-st-gallen/tablatstr/wohnung/wohnung-121844056-trnh.jpg', 'https://www.newhome.ch/res/5171757/ort-st-gallen/tablatstr/wohnung/wohnung-121844057-trnh.jpg', 'https://www.newhome.ch/res/5171757/ort-st-gallen/tablatstr/wohnung/wohnung-121844058-trnh.jpg', 'https://www.newhome.ch/res/5171757/ort-st-gallen/tablatstr/wohnung/wohnung-121844059-trnh.jpg']",False,False,True,False,499165,3,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9016', 'locationType': 1, 'identifier': '2;3222', 'coordinate': {'latitude': 47.4408258, 'longitude': 9.417473}}",,1981.0
5170171,Ihr neues Zuhause im Heiligkreuz,2,2,201,[],1,Langgasse 108/110,St. Gallen,9008,47.4413969169564,9.39376610768667,https://www.newhome.ch/res/anb/497910/logo.png?t=638016817425606884,Livit AG,2,1495.0,False,3,3.0,3.5,79.0,"['https://www.newhome.ch/res/5170171/ort-st-gallen/langgasse/wohnung/wohnung-121676650-trnh.jpg', 'https://www.newhome.ch/res/5170171/ort-st-gallen/langgasse/wohnung/wohnung-121676651-trnh.jpg', 'https://www.newhome.ch/res/5170171/ort-st-gallen/langgasse/wohnung/wohnung-121676652-trnh.jpg', 'https://www.newhome.ch/res/5170171/ort-st-gallen/langgasse/wohnung/wohnung-121676653-trnh.jpg', 'https://www.newhome.ch/res/5170171/ort-st-gallen/langgasse/wohnung/wohnung-121676654-trnh.jpg', 'https://www.newhome.ch/res/5170171/ort-st-gallen/langgasse/wohnung/wohnung-121676655-trnh.jpg', 'https://www.newhome.ch/res/5170171/ort-st-gallen/langgasse/wohnung/wohnung-121676656-trnh.jpg', 'https://www.newhome.ch/res/5170171/ort-st-gallen/langgasse/wohnung/wohnung-121676657-trnh.jpg', 'https://www.newhome.ch/res/5170171/ort-st-gallen/langgasse/wohnung/wohnung-121676658-trnh.jpg', 'https://www.newhome.ch/res/5170171/ort-st-gallen/langgasse/wohnung/wohnung-121676659-trnh.jpg']",False,False,True,False,497910,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9008', 'locationType': 1, 'identifier': '2;3213', 'coordinate': {'latitude': 47.4393321, 'longitude': 9.3906348}}",,1972.0
5169119,Modernes Wohnen mitten im Stadtzentrum,2,2,201,[],1,Schmiedgasse 1,St. Gallen,9000,47.4243319907339,9.37657532718805,,,2,1580.0,False,3,4.0,2.5,,"['https://www.newhome.ch/res/5169119/ort-st-gallen/schmiedgasse/wohnung/wohnung-122839221-trnh.jpg', 'https://www.newhome.ch/res/5169119/ort-st-gallen/schmiedgasse/wohnung/wohnung-122839220-trnh.jpg', 'https://www.newhome.ch/res/5169119/ort-st-gallen/schmiedgasse/wohnung/wohnung-122839222-trnh.jpg', 'https://www.newhome.ch/res/5169119/ort-st-gallen/schmiedgasse/wohnung/wohnung-122839219-trnh.jpg']",False,False,True,False,88038,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,2020.0
5157940,gemütliche 4.5 Zimmer-Wohnung,2,2,201,[],1,Sonnenhaldenstrasse 10b,St. Gallen,9008,47.44141305212,9.3908961440394,,,2,1580.0,False,2,4.0,4.5,94.0,"['https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482270-trnh.jpg', 'https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482271-trnh.jpg', 'https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482272-trnh.jpg', 'https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482273-trnh.jpg', 'https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482274-trnh.jpg', 'https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482275-trnh.jpg', 'https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482276-trnh.jpg', 'https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482277-trnh.jpg', 'https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482278-trnh.jpg', 'https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482279-trnh.jpg', 'https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482280-trnh.jpg', 'https://www.newhome.ch/res/5157940/ort-st-gallen/sonnenhaldenstrasse/wohnung/wohnung-120482281-trnh.jpg']",False,False,True,False,582238,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9008', 'locationType': 1, 'identifier': '2;3213', 'coordinate': {'latitude': 47.4393321, 'longitude': 9.3906348}}",2022-12-01T00:00:00.0000000,
5157554,Modern wohnen im Zentrum,2,2,201,[],1,Lindenstrasse 128,St. Gallen,9000,47.4362482491118,9.40123815527244,,,2,1400.0,False,1,3.0,2.5,,"['https://www.newhome.ch/res/5157554/ort-st-gallen/lindenstrasse/wohnung/wohnung-120637258-trnh.jpg', 'https://www.newhome.ch/res/5157554/ort-st-gallen/lindenstrasse/wohnung/wohnung-120637279-trnh.jpg', 'https://www.newhome.ch/res/5157554/ort-st-gallen/lindenstrasse/wohnung/wohnung-120637325-trnh.jpg', 'https://www.newhome.ch/res/5157554/ort-st-gallen/lindenstrasse/wohnung/wohnung-120637308-trnh.jpg', 'https://www.newhome.ch/res/5157554/ort-st-gallen/lindenstrasse/wohnung/wohnung-120637250-trnh.jpg', 'https://www.newhome.ch/res/5157554/ort-st-gallen/lindenstrasse/wohnung/wohnung-120441855-trnh.jpg', 'https://www.newhome.ch/res/5157554/ort-st-gallen/lindenstrasse/wohnung/wohnung-120441854-trnh.jpg', 'https://www.newhome.ch/res/5157554/ort-st-gallen/lindenstrasse/wohnung/wohnung-120441859-trnh.jpg', 'https://www.newhome.ch/res/5157554/ort-st-gallen/lindenstrasse/wohnung/wohnung-120637239-trnh.jpg']",False,False,True,False,88595,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",2022-11-01T00:00:00.0000000,
5153977,Schöne 3.5-Zimmerwohnung nahe Stadtzentrum!,2,2,201,[],1,Im Hölzli 36,St. Gallen,9000,47.4284855171239,9.36508675541967,https://www.newhome.ch/res/anb/542858/logo.png?t=637534064449692034,GOLDINGER Immobilien AG,2,1500.0,False,1,3.0,3.5,87.0,"['https://www.newhome.ch/res/5153977/ort-st-gallen/im-hoelzli/wohnung/wohnung-120113551-trnh.jpg', 'https://www.newhome.ch/res/5153977/ort-st-gallen/im-hoelzli/wohnung/wohnung-120113552-trnh.jpg', 'https://www.newhome.ch/res/5153977/ort-st-gallen/im-hoelzli/wohnung/wohnung-120113553-trnh.jpg', 'https://www.newhome.ch/res/5153977/ort-st-gallen/im-hoelzli/wohnung/wohnung-120113554-trnh.jpg', 'https://www.newhome.ch/res/5153977/ort-st-gallen/im-hoelzli/wohnung/wohnung-120113555-trnh.jpg', 'https://www.newhome.ch/res/5153977/ort-st-gallen/im-hoelzli/wohnung/wohnung-120113556-trnh.jpg', 'https://www.newhome.ch/res/5153977/ort-st-gallen/im-hoelzli/wohnung/wohnung-120113558-trnh.jpg', 'https://www.newhome.ch/res/5153977/ort-st-gallen/im-hoelzli/wohnung/wohnung-120113557-trnh.jpg']",False,False,True,False,542858,3,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,
5152000,Beenden Sie Ihre Suche!,2,2,201,[],1,Heiligkreuzstrasse 41,St. Gallen,9008,47.4394074303281,9.39444646676745,https://www.newhome.ch/res/anb/504946/logo.jpg?t=636694917511650025,Immo-Center AG,2,1550.0,False,1,3.0,3.5,61.0,"['https://www.newhome.ch/res/5152000/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844616-trnh.jpg', 'https://www.newhome.ch/res/5152000/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844617-trnh.jpg', 'https://www.newhome.ch/res/5152000/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844618-trnh.jpg', 'https://www.newhome.ch/res/5152000/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844619-trnh.jpg', 'https://www.newhome.ch/res/5152000/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844620-trnh.jpg', 'https://www.newhome.ch/res/5152000/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844621-trnh.jpg', 'https://www.newhome.ch/res/5152000/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844622-trnh.jpg', 'https://www.newhome.ch/res/5152000/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844623-trnh.jpg', 'https://www.newhome.ch/res/5152000/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-124844624-trnh.jpg']",False,False,True,False,504946,3,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9008', 'locationType': 1, 'identifier': '2;3213', 'coordinate': {'latitude': 47.4393321, 'longitude': 9.3906348}}",,
5138704,Grosszügige Wohnung,2,2,201,[],1,Altwinkelnstrasse 19,St. Gallen,9015,47.40186,9.302835,https://www.newhome.ch/res/anb/511008/logo.png?t=637263541216474673,IBSG AG,2,2010.0,False,1,5.0,4.5,129.0,"['https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125202059-trnh.jpg', 'https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125202060-trnh.jpg', 'https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125150871-trnh.jpg', 'https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125083227-trnh.jpg', 'https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125202061-trnh.jpg', 'https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125083229-trnh.jpg', 'https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125150872-trnh.jpg', 'https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125202062-trnh.jpg', 'https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125202063-trnh.jpg', 'https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125202064-trnh.jpg', 'https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125202065-trnh.jpg', 'https://www.newhome.ch/res/5138704/ort-st-gallen/altwinkelnstrasse/wohnung/wohnung-125083235-trnh.jpg']",False,False,True,False,511008,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9015', 'locationType': 1, 'identifier': '2;3220', 'coordinate': {'latitude': 47.4080948, 'longitude': 9.3045072}}",2022-08-01T00:00:00.0000000,2010.0
5137777,Wohnen in Stadtnähe,2,2,201,[],1,Lukasstrasse 61,St. Gallen,9016,47.43777,9.403744,https://www.newhome.ch/res/anb/498071/logo.jpg?t=636936199361213495,Immo10 AG,2,1490.0,False,1,3.0,3.5,,"['https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125163546-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125202918-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125069917-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125069918-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125069919-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125142243-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125069921-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125202919-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125069923-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125142244-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125069925-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125202920-trnh.jpg', 'https://www.newhome.ch/res/5137777/ort-st-gallen/lukasstrasse/wohnung/wohnung-125202921-trnh.jpg']",False,False,True,False,498071,3,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9016', 'locationType': 1, 'identifier': '2;3222', 'coordinate': {'latitude': 47.4408258, 'longitude': 9.417473}}",2022-07-13T00:00:00.0000000,
5137432,Leben am Puls der Stadt,2,2,204,[203],1,Brühlgasse 40,St. Gallen,9000,47.42497,9.378585,https://www.newhome.ch/res/anb/511008/logo.png?t=637263541216474673,IBSG AG,2,1590.0,False,3,6.0,3.5,74.0,"['https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125201789-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125201790-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125201791-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125083392-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125201792-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125202144-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125083395-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125083396-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125150905-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125202145-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125202146-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125083400-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125150906-trnh.jpg', 'https://www.newhome.ch/res/5137432/ort-st-gallen/bruehlgasse/wohnung/maisonettewohnung-125202147-trnh.jpg']",False,False,True,False,511008,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,
5126859,Wohnen im Grünen im Osten von St. Gallen,2,2,201,[],1,Tablatstr. 12b,St. Gallen,9016,47.4373725556943,9.42052172935593,https://www.newhome.ch/res/anb/499165/logo.jpg?t=636511683430531721,Wincasa AG,2,1510.0,False,1,3.0,3.5,84.0,"['https://www.newhome.ch/res/5126859/ort-st-gallen/tablatstr/wohnung/wohnung-117047795-trnh.jpg', 'https://www.newhome.ch/res/5126859/ort-st-gallen/tablatstr/wohnung/wohnung-117047796-trnh.jpg', 'https://www.newhome.ch/res/5126859/ort-st-gallen/tablatstr/wohnung/wohnung-117047797-trnh.jpg', 'https://www.newhome.ch/res/5126859/ort-st-gallen/tablatstr/wohnung/wohnung-117047798-trnh.jpg', 'https://www.newhome.ch/res/5126859/ort-st-gallen/tablatstr/wohnung/wohnung-117047799-trnh.jpg', 'https://www.newhome.ch/res/5126859/ort-st-gallen/tablatstr/wohnung/wohnung-117047800-trnh.jpg', 'https://www.newhome.ch/res/5126859/ort-st-gallen/tablatstr/wohnung/wohnung-117047801-trnh.jpg', 'https://www.newhome.ch/res/5126859/ort-st-gallen/tablatstr/wohnung/wohnung-117047802-trnh.jpg']",False,False,True,False,499165,3,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9016', 'locationType': 1, 'identifier': '2;3222', 'coordinate': {'latitude': 47.4408258, 'longitude': 9.417473}}",,1981.0
