"GEONR";"GEONAME";"CLASS_HAB";"VARIABLE";"VALUE";"STATUS"
"4401";"Arbon";2;"bew_mie_z3_t";2369;"A"
"4401";"Arbon";2;"bew_mie_z3_ic";0.1;"A"
"4401";"Arbon";2;"bew_mie_z4_t";3144;"A"
"4401";"Arbon";2;"bew_mie_z4_ic";0.1;"A"
"4401";"Arbon";2;"bew_mie_z5_t";588;"A"
"4401";"Arbon";2;"bew_mie_z5_ic";0.2;"A"
"4401";"Arbon";2;"bew_mie_z6_t";146;"U"
"4401";"Arbon";2;"bew_mie_z6_ic";0.5;"U"
"1362";"Arth";2;"bew_mie_t";5496;"A"
"1362";"Arth";2;"bew_mie_t_ic";0.1;"A"
"1362";"Arth";2;"bew_mie_z1_t";73;"U"
"1362";"Arth";2;"bew_mie_z1_ic";0.9;"U"
"1362";"Arth";2;"bew_mie_z2_t";537;"U"
"1362";"Arth";2;"bew_mie_z2_ic";0.3;"U"
"1362";"Arth";2;"bew_mie_z3_t";1345;"A"
"1362";"Arth";2;"bew_mie_z3_ic";0.2;"A"
"1362";"Arth";2;"bew_mie_z4_t";2624;"A"
"1362";"Arth";2;"bew_mie_z4_ic";0.1;"A"
"1362";"Arth";2;"bew_mie_z5_t";770;"A"
"1362";"Arth";2;"bew_mie_z5_ic";0.3;"A"
"1362";"Arth";2;"bew_mie_z6_t";149;"U"
"1362";"Arth";2;"bew_mie_z6_ic";0.7;"U"
"52";"Bassersdorf";2;"bew_mie_t";5417;"A"
"52";"Bassersdorf";2;"bew_mie_t_ic";0.1;"A"
"52";"Bassersdorf";2;"bew_mie_z1_t";113;"U"
"52";"Bassersdorf";2;"bew_mie_z1_ic";0.7;"U"
"52";"Bassersdorf";2;"bew_mie_z2_t";554;"U"
"52";"Bassersdorf";2;"bew_mie_z2_ic";0.3;"U"
"52";"Bassersdorf";2;"bew_mie_z3_t";1865;"A"
"52";"Bassersdorf";2;"bew_mie_z3_ic";0.2;"A"
"52";"Bassersdorf";2;"bew_mie_z4_t";2134;"A"
"52";"Bassersdorf";2;"bew_mie_z4_ic";0.2;"A"
"52";"Bassersdorf";2;"bew_mie_z5_t";569;"U"
"52";"Bassersdorf";2;"bew_mie_z5_ic";0.3;"U"
"52";"Bassersdorf";2;"bew_mie_z6_t";182;"U"
"52";"Bassersdorf";2;"bew_mie_z6_ic";0.6;"U"
"861";"Belp";2;"bew_mie_t";5450;"A"
"861";"Belp";2;"bew_mie_t_ic";0.1;"A"
"861";"Belp";2;"bew_mie_z1_t";153;"U"
"861";"Belp";2;"bew_mie_z1_ic";0.6;"U"
"861";"Belp";2;"bew_mie_z2_t";627;"A"
"861";"Belp";2;"bew_mie_z2_ic";0.3;"A"
"861";"Belp";2;"bew_mie_z3_t";2019;"A"
"861";"Belp";2;"bew_mie_z3_ic";0.2;"A"
"861";"Belp";2;"bew_mie_z4_t";2003;"A"
"861";"Belp";2;"bew_mie_z4_ic";0.2;"A"
"861";"Belp";2;"bew_mie_z5_t";592;"U"
"861";"Belp";2;"bew_mie_z5_ic";0.3;"U"
"861";"Belp";2;"bew_mie_z6_t";55;"U"
"861";"Belp";2;"bew_mie_z6_ic";0.9;"U"
"2766";"Birsfelden";2;"bew_mie_t";6661;"A"
"2766";"Birsfelden";2;"bew_mie_t_ic";0.09;"A"
"2766";"Birsfelden";2;"bew_mie_z1_t";182;"U"
"2766";"Birsfelden";2;"bew_mie_z1_ic";0.5;"U"
"2766";"Birsfelden";2;"bew_mie_z2_t";500;"U"
"2766";"Birsfelden";2;"bew_mie_z2_ic";0.3;"U"
"2766";"Birsfelden";2;"bew_mie_z3_t";3364;"A"
"2766";"Birsfelden";2;"bew_mie_z3_ic";0.1;"A"
"2766";"Birsfelden";2;"bew_mie_z4_t";2443;"A"
"2766";"Birsfelden";2;"bew_mie_z4_ic";0.2;"A"
"2766";"Birsfelden";2;"bew_mie_z5_t";134;"U"
"2766";"Birsfelden";2;"bew_mie_z5_ic";0.6;"U"
"2766";"Birsfelden";2;"bew_mie_z6_t";;"Q"
"2766";"Birsfelden";2;"bew_mie_z6_ic";;"Q"
"6002";"Brig-Glis";2;"bew_mie_t";3838;"A"
"6002";"Brig-Glis";2;"bew_mie_t_ic";0.12;"A"
"6002";"Brig-Glis";2;"bew_mie_z1_t";302;"U"
"6002";"Brig-Glis";2;"bew_mie_z1_ic";0.4;"U"
"6002";"Brig-Glis";2;"bew_mie_z2_t";491;"U"
"6002";"Brig-Glis";2;"bew_mie_z2_ic";0.3;"U"
"6002";"Brig-Glis";2;"bew_mie_z3_t";930;"A"
"6002";"Brig-Glis";2;"bew_mie_z3_ic";0.2;"A"
"6002";"Brig-Glis";2;"bew_mie_z4_t";1674;"A"
"6002";"Brig-Glis";2;"bew_mie_z4_ic";0.2;"A"
"6002";"Brig-Glis";2;"bew_mie_z5_t";425;"U"
"6002";"Brig-Glis";2;"bew_mie_z5_ic";0.4;"U"
"6002";"Brig-Glis";2;"bew_mie_z6_t";;"Q"
"6002";"Brig-Glis";2;"bew_mie_z6_ic";;"Q"
"4095";"Brugg";2;"bew_mie_t";5475;"A"
"4095";"Brugg";2;"bew_mie_t_ic";0.1;"A"
"4095";"Brugg";2;"bew_mie_z1_t";124;"U"
"4095";"Brugg";2;"bew_mie_z1_ic";0.7;"U"
"4095";"Brugg";2;"bew_mie_z2_t";707;"A"
"4095";"Brugg";2;"bew_mie_z2_ic";0.3;"A"
"4095";"Brugg";2;"bew_mie_z3_t";1679;"A"
"4095";"Brugg";2;"bew_mie_z3_ic";0.2;"A"
"4095";"Brugg";2;"bew_mie_z4_t";2104;"A"
"4095";"Brugg";2;"bew_mie_z4_ic";0.2;"A"
"4095";"Brugg";2;"bew_mie_z5_t";745;"U"
"4095";"Brugg";2;"bew_mie_z5_ic";0.3;"U"
"4095";"Brugg";2;"bew_mie_z6_t";116;"U"
"4095";"Brugg";2;"bew_mie_z6_ic";0.7;"U"
"3271";"Buchs (SG)";2;"bew_mie_t";5212;"A"
"3271";"Buchs (SG)";2;"bew_mie_t_ic";0.1;"A"
"3271";"Buchs (SG)";2;"bew_mie_z1_t";253;"U"
"3271";"Buchs (SG)";2;"bew_mie_z1_ic";0.5;"U"
"3271";"Buchs (SG)";2;"bew_mie_z2_t";808;"A"
"3271";"Buchs (SG)";2;"bew_mie_z2_ic";0.3;"A"
"3271";"Buchs (SG)";2;"bew_mie_z3_t";1546;"A"
"3271";"Buchs (SG)";2;"bew_mie_z3_ic";0.2;"A"
"3271";"Buchs (SG)";2;"bew_mie_z4_t";1818;"A"
"3271";"Buchs (SG)";2;"bew_mie_z4_ic";0.2;"A"
"3271";"Buchs (SG)";2;"bew_mie_z5_t";624;"U"
"3271";"Buchs (SG)";2;"bew_mie_z5_ic";0.3;"U"
"3271";"Buchs (SG)";2;"bew_mie_z6_t";163;"U"
"3271";"Buchs (SG)";2;"bew_mie_z6_ic";0.7;"U"
"6612";"Chêne-Bougeries";2;"bew_mie_t";4899;"A"
"6612";"Chêne-Bougeries";2;"bew_mie_t_ic";0.09;"A"
"6612";"Chêne-Bougeries";2;"bew_mie_z1_t";209;"U"
"6612";"Chêne-Bougeries";2;"bew_mie_z1_ic";0.4;"U"
"6612";"Chêne-Bougeries";2;"bew_mie_z2_t";517;"A"
"6612";"Chêne-Bougeries";2;"bew_mie_z2_ic";0.2;"A"
"6612";"Chêne-Bougeries";2;"bew_mie_z3_t";1056;"A"
"6612";"Chêne-Bougeries";2;"bew_mie_z3_ic";0.2;"A"
"6612";"Chêne-Bougeries";2;"bew_mie_z4_t";1501;"A"
"6612";"Chêne-Bougeries";2;"bew_mie_z4_ic";0.2;"A"
"6612";"Chêne-Bougeries";2;"bew_mie_z5_t";1055;"A"
"6612";"Chêne-Bougeries";2;"bew_mie_z5_ic";0.2;"A"
"6612";"Chêne-Bougeries";2;"bew_mie_z6_t";561;"A"
"6612";"Chêne-Bougeries";2;"bew_mie_z6_ic";0.3;"A"
"3851";"Davos";2;"bew_mie_t";5644;"A"
"3851";"Davos";2;"bew_mie_t_ic";0.1;"A"
"3851";"Davos";2;"bew_mie_z1_t";597;"U"
"3851";"Davos";2;"bew_mie_z1_ic";0.3;"U"
"3851";"Davos";2;"bew_mie_z2_t";806;"A"
"3851";"Davos";2;"bew_mie_z2_ic";0.3;"A"
"3851";"Davos";2;"bew_mie_z3_t";1431;"A"
"3851";"Davos";2;"bew_mie_z3_ic";0.2;"A"
"3851";"Davos";2;"bew_mie_z4_t";2479;"A"
"3851";"Davos";2;"bew_mie_z4_ic";0.2;"A"
"3851";"Davos";2;"bew_mie_z5_t";275;"U"
"3851";"Davos";2;"bew_mie_z5_ic";0.4;"U"
"3851";"Davos";2;"bew_mie_z6_t";;"Q"
"3851";"Davos";2;"bew_mie_z6_ic";;"Q"
"6711";"Delémont";2;"bew_mie_t";4982;"A"
"6711";"Delémont";2;"bew_mie_t_ic";0.12;"A"
"6711";"Delémont";2;"bew_mie_z1_t";225;"U"
"6711";"Delémont";2;"bew_mie_z1_ic";0.7;"U"
"6711";"Delémont";2;"bew_mie_z2_t";434;"U"
"6711";"Delémont";2;"bew_mie_z2_ic";0.3;"U"
"6711";"Delémont";2;"bew_mie_z3_t";1747;"A"
"6711";"Delémont";2;"bew_mie_z3_ic";0.2;"A"
"6711";"Delémont";2;"bew_mie_z4_t";2081;"A"
"6711";"Delémont";2;"bew_mie_z4_ic";0.2;"A"
"6711";"Delémont";2;"bew_mie_z5_t";450;"U"
"6711";"Delémont";2;"bew_mie_z5_ic";0.4;"U"
"6711";"Delémont";2;"bew_mie_z6_t";;"Q"
"6711";"Delémont";2;"bew_mie_z6_ic";;"Q"
"1054";"Ebikon";2;"bew_mie_t";6833;"A"
"1054";"Ebikon";2;"bew_mie_t_ic";0.07;"A"
"1054";"Ebikon";2;"bew_mie_z1_t";147;"U"
"1054";"Ebikon";2;"bew_mie_z1_ic";0.4;"U"
"1054";"Ebikon";2;"bew_mie_z2_t";499;"A"
"1054";"Ebikon";2;"bew_mie_z2_ic";0.2;"A"
"1054";"Ebikon";2;"bew_mie_z3_t";2220;"A"
"1054";"Ebikon";2;"bew_mie_z3_ic";0.1;"A"
"1054";"Ebikon";2;"bew_mie_z4_t";3259;"A"
"1054";"Ebikon";2;"bew_mie_z4_ic";0.1;"A"
"1054";"Ebikon";2;"bew_mie_z5_t";607;"A"
"1054";"Ebikon";2;"bew_mie_z5_ic";0.2;"A"
"1054";"Ebikon";2;"bew_mie_z6_t";101;"U"
"1054";"Ebikon";2;"bew_mie_z6_ic";0.6;"U"
"5635";"Ecublens (VD)";2;"bew_mie_t";6915;"A"
"5635";"Ecublens (VD)";2;"bew_mie_t_ic";0.06;"A"
"5635";"Ecublens (VD)";2;"bew_mie_z1_t";421;"A"
"5635";"Ecublens (VD)";2;"bew_mie_z1_ic";0.3;"A"
"5635";"Ecublens (VD)";2;"bew_mie_z2_t";1345;"A"
"5635";"Ecublens (VD)";2;"bew_mie_z2_ic";0.1;"A"
"5635";"Ecublens (VD)";2;"bew_mie_z3_t";3067;"A"
"5635";"Ecublens (VD)";2;"bew_mie_z3_ic";0.1;"A"
"5635";"Ecublens (VD)";2;"bew_mie_z4_t";1760;"A"
"5635";"Ecublens (VD)";2;"bew_mie_z4_ic";0.1;"A"
"5635";"Ecublens (VD)";2;"bew_mie_z5_t";294;"U"
"5635";"Ecublens (VD)";2;"bew_mie_z5_ic";0.3;"U"
"5635";"Ecublens (VD)";2;"bew_mie_z6_t";;"Q"
"5635";"Ecublens (VD)";2;"bew_mie_z6_ic";;"Q"
"3402";"Flawil";2;"bew_mie_t";4590;"A"
"3402";"Flawil";2;"bew_mie_t_ic";0.11;"A"
"3402";"Flawil";2;"bew_mie_z1_t";;"Q"
"3402";"Flawil";2;"bew_mie_z1_ic";;"Q"
"3402";"Flawil";2;"bew_mie_z2_t";672;"A"
"3402";"Flawil";2;"bew_mie_z2_ic";0.3;"A"
"3402";"Flawil";2;"bew_mie_z3_t";1391;"A"
"3402";"Flawil";2;"bew_mie_z3_ic";0.2;"A"
"3402";"Flawil";2;"bew_mie_z4_t";2072;"A"
"3402";"Flawil";2;"bew_mie_z4_ic";0.2;"A"
"3402";"Flawil";2;"bew_mie_z5_t";369;"U"
"3402";"Flawil";2;"bew_mie_z5_ic";0.4;"U"
"3402";"Flawil";2;"bew_mie_z6_t";50;"U"
"3402";"Flawil";2;"bew_mie_z6_ic";0.9;"U"
"5721";"Gland";2;"bew_mie_t";6557;"A"
"5721";"Gland";2;"bew_mie_t_ic";0.07;"A"
"5721";"Gland";2;"bew_mie_z1_t";229;"U"
"5721";"Gland";2;"bew_mie_z1_ic";0.4;"U"
"5721";"Gland";2;"bew_mie_z2_t";839;"A"
"5721";"Gland";2;"bew_mie_z2_ic";0.2;"A"
"5721";"Gland";2;"bew_mie_z3_t";2549;"A"
"5721";"Gland";2;"bew_mie_z3_ic";0.1;"A"
"5721";"Gland";2;"bew_mie_z4_t";2217;"A"
"5721";"Gland";2;"bew_mie_z4_ic";0.1;"A"
"5721";"Gland";2;"bew_mie_z5_t";624;"A"
"5721";"Gland";2;"bew_mie_z5_ic";0.2;"A"
"5721";"Gland";2;"bew_mie_z6_t";98;"U"
"5721";"Gland";2;"bew_mie_z6_ic";0.6;"U"
"1632";"Glarus";2;"bew_mie_t";5031;"A"
"1632";"Glarus";2;"bew_mie_t_ic";0.1;"A"
"1632";"Glarus";2;"bew_mie_z1_t";95;"U"
"1632";"Glarus";2;"bew_mie_z1_ic";0.7;"U"
"1632";"Glarus";2;"bew_mie_z2_t";578;"U"
"1632";"Glarus";2;"bew_mie_z2_ic";0.3;"U"
"1632";"Glarus";2;"bew_mie_z3_t";1472;"A"
"1632";"Glarus";2;"bew_mie_z3_ic";0.2;"A"
"1632";"Glarus";2;"bew_mie_z4_t";2188;"A"
"1632";"Glarus";2;"bew_mie_z4_ic";0.2;"A"
"1632";"Glarus";2;"bew_mie_z5_t";515;"U"
"1632";"Glarus";2;"bew_mie_z5_ic";0.3;"U"
"1632";"Glarus";2;"bew_mie_z6_t";184;"U"
"1632";"Glarus";2;"bew_mie_z6_ic";0.6;"U"
"117";"Hinwil";2;"bew_mie_t";4626;"A"
"117";"Hinwil";2;"bew_mie_t_ic";0.11;"A"
"117";"Hinwil";2;"bew_mie_z1_t";134;"U"
"117";"Hinwil";2;"bew_mie_z1_ic";0.6;"U"
"117";"Hinwil";2;"bew_mie_z2_t";352;"U"
"117";"Hinwil";2;"bew_mie_z2_ic";0.4;"U"
"117";"Hinwil";2;"bew_mie_z3_t";1318;"A"
"117";"Hinwil";2;"bew_mie_z3_ic";0.2;"A"
"117";"Hinwil";2;"bew_mie_z4_t";2076;"A"
"117";"Hinwil";2;"bew_mie_z4_ic";0.2;"A"
"117";"Hinwil";2;"bew_mie_z5_t";563;"U"
"117";"Hinwil";2;"bew_mie_z5_ic";0.3;"U"
"117";"Hinwil";2;"bew_mie_z6_t";184;"U"
"117";"Hinwil";2;"bew_mie_z6_ic";0.9;"U"
"1058";"Horw";2;"bew_mie_t";6126;"A"
"1058";"Horw";2;"bew_mie_t_ic";0.07;"A"
"1058";"Horw";2;"bew_mie_z1_t";181;"U"
"1058";"Horw";2;"bew_mie_z1_ic";0.4;"U"
"1058";"Horw";2;"bew_mie_z2_t";767;"A"
"1058";"Horw";2;"bew_mie_z2_ic";0.2;"A"
"1058";"Horw";2;"bew_mie_z3_t";1808;"A"
"1058";"Horw";2;"bew_mie_z3_ic";0.1;"A"
"1058";"Horw";2;"bew_mie_z4_t";2530;"A"
"1058";"Horw";2;"bew_mie_z4_ic";0.1;"A"
"1058";"Horw";2;"bew_mie_z5_t";767;"A"
"1058";"Horw";2;"bew_mie_z5_ic";0.2;"A"
"1058";"Horw";2;"bew_mie_z6_t";73;"U"
"1058";"Horw";2;"bew_mie_z6_ic";0.6;"U"
"362";"Ittigen";2;"bew_mie_t";6311;"A"
"362";"Ittigen";2;"bew_mie_t_ic";0.09;"A"
"362";"Ittigen";2;"bew_mie_z1_t";104;"U"
"362";"Ittigen";2;"bew_mie_z1_ic";0.7;"U"
"362";"Ittigen";2;"bew_mie_z2_t";653;"A"
"362";"Ittigen";2;"bew_mie_z2_ic";0.3;"A"
"362";"Ittigen";2;"bew_mie_z3_t";2232;"A"
"362";"Ittigen";2;"bew_mie_z3_ic";0.2;"A"
"362";"Ittigen";2;"bew_mie_z4_t";2693;"A"
"362";"Ittigen";2;"bew_mie_z4_ic";0.1;"A"
"362";"Ittigen";2;"bew_mie_z5_t";574;"U"
"362";"Ittigen";2;"bew_mie_z5_ic";0.3;"U"
"362";"Ittigen";2;"bew_mie_z6_t";;"Q"
"362";"Ittigen";2;"bew_mie_z6_ic";;"Q"
"154";"Küsnacht (ZH)";2;"bew_mie_t";6894;"A"
"154";"Küsnacht (ZH)";2;"bew_mie_t_ic";0.09;"A"
"154";"Küsnacht (ZH)";2;"bew_mie_z1_t";216;"U"
"154";"Küsnacht (ZH)";2;"bew_mie_z1_ic";0.5;"U"
"154";"Küsnacht (ZH)";2;"bew_mie_z2_t";895;"A"
"154";"Küsnacht (ZH)";2;"bew_mie_z2_ic";0.2;"A"
"154";"Küsnacht (ZH)";2;"bew_mie_z3_t";2253;"A"
"154";"Küsnacht (ZH)";2;"bew_mie_z3_ic";0.1;"A"
"154";"Küsnacht (ZH)";2;"bew_mie_z4_t";2332;"A"
"154";"Küsnacht (ZH)";2;"bew_mie_z4_ic";0.1;"A"
"154";"Küsnacht (ZH)";2;"bew_mie_z5_t";886;"A"
"154";"Küsnacht (ZH)";2;"bew_mie_z5_ic";0.2;"A"
"154";"Küsnacht (ZH)";2;"bew_mie_z6_t";312;"U"
"154";"Küsnacht (ZH)";2;"bew_mie_z6_ic";0.4;"U"
"5889";"La Tour-de-Peilz";2;"bew_mie_t";6665;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_t_ic";0.06;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_z1_t";378;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_z1_ic";0.3;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_z2_t";1122;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_z2_ic";0.2;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_z3_t";2734;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_z3_ic";0.1;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_z4_t";1859;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_z4_ic";0.1;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_z5_t";473;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_z5_ic";0.2;"A"
"5889";"La Tour-de-Peilz";2;"bew_mie_z6_t";99;"U"
"5889";"La Tour-de-Peilz";2;"bew_mie_z6_ic";0.6;"U"
"6623";"Le Grand-Saconnex";2;"bew_mie_t";5412;"A"
"6623";"Le Grand-Saconnex";2;"bew_mie_t_ic";0.09;"A"
"6623";"Le Grand-Saconnex";2;"bew_mie_z1_t";146;"U"
"6623";"Le Grand-Saconnex";2;"bew_mie_z1_ic";0.5;"U"
"6623";"Le Grand-Saconnex";2;"bew_mie_z2_t";585;"A"
"6623";"Le Grand-Saconnex";2;"bew_mie_z2_ic";0.2;"A"
"6623";"Le Grand-Saconnex";2;"bew_mie_z3_t";1344;"A"
"6623";"Le Grand-Saconnex";2;"bew_mie_z3_ic";0.2;"A"
"6623";"Le Grand-Saconnex";2;"bew_mie_z4_t";1668;"A"
"6623";"Le Grand-Saconnex";2;"bew_mie_z4_ic";0.2;"A"
"6623";"Le Grand-Saconnex";2;"bew_mie_z5_t";1273;"A"
"6623";"Le Grand-Saconnex";2;"bew_mie_z5_ic";0.2;"A"
"6623";"Le Grand-Saconnex";2;"bew_mie_z6_t";396;"U"
"6623";"Le Grand-Saconnex";2;"bew_mie_z6_ic";0.4;"U"
"6436";"Le Locle";2;"bew_mie_t";5560;"A"
"6436";"Le Locle";2;"bew_mie_t_ic";0.07;"A"
"6436";"Le Locle";2;"bew_mie_z1_t";177;"U"
"6436";"Le Locle";2;"bew_mie_z1_ic";0.4;"U"
"6436";"Le Locle";2;"bew_mie_z2_t";702;"A"
"6436";"Le Locle";2;"bew_mie_z2_ic";0.2;"A"
"6436";"Le Locle";2;"bew_mie_z3_t";2119;"A"
"6436";"Le Locle";2;"bew_mie_z3_ic";0.1;"A"
"6436";"Le Locle";2;"bew_mie_z4_t";1987;"A"
"6436";"Le Locle";2;"bew_mie_z4_ic";0.1;"A"
"6436";"Le Locle";2;"bew_mie_z5_t";519;"A"
"6436";"Le Locle";2;"bew_mie_z5_ic";0.2;"A"
"6436";"Le Locle";2;"bew_mie_z6_t";55;"U"
"6436";"Le Locle";2;"bew_mie_z6_ic";0.7;"U"
"4201";"Lenzburg";2;"bew_mie_t";4437;"A"
"4201";"Lenzburg";2;"bew_mie_t_ic";0.11;"A"
"4201";"Lenzburg";2;"bew_mie_z1_t";111;"U"
"4201";"Lenzburg";2;"bew_mie_z1_ic";0.7;"U"
"4201";"Lenzburg";2;"bew_mie_z2_t";585;"U"
"4201";"Lenzburg";2;"bew_mie_z2_ic";0.3;"U"
"4201";"Lenzburg";2;"bew_mie_z3_t";1481;"A"
"4201";"Lenzburg";2;"bew_mie_z3_ic";0.2;"A"
"4201";"Lenzburg";2;"bew_mie_z4_t";1836;"A"
"4201";"Lenzburg";2;"bew_mie_z4_ic";0.2;"A"
"4201";"Lenzburg";2;"bew_mie_z5_t";349;"U"
"4201";"Lenzburg";2;"bew_mie_z5_ic";0.4;"U"
"4201";"Lenzburg";2;"bew_mie_z6_t";75;"U"
"4201";"Lenzburg";2;"bew_mie_z6_ic";0.9;"U"
"2829";"Liestal";2;"bew_mie_t";6580;"A"
"2829";"Liestal";2;"bew_mie_t_ic";0.09;"A"
"2829";"Liestal";2;"bew_mie_z1_t";261;"U"
"2829";"Liestal";2;"bew_mie_z1_ic";0.4;"U"
"2829";"Liestal";2;"bew_mie_z2_t";818;"A"
"2829";"Liestal";2;"bew_mie_z2_ic";0.2;"A"
"2829";"Liestal";2;"bew_mie_z3_t";2277;"A"
"2829";"Liestal";2;"bew_mie_z3_ic";0.1;"A"
"2829";"Liestal";2;"bew_mie_z4_t";2733;"A"
"2829";"Liestal";2;"bew_mie_z4_ic";0.1;"A"
"2829";"Liestal";2;"bew_mie_z5_t";294;"U"
"2829";"Liestal";2;"bew_mie_z5_ic";0.4;"U"
"2829";"Liestal";2;"bew_mie_z6_t";196;"U"
"2829";"Liestal";2;"bew_mie_z6_ic";0.6;"U"
"155";"Männedorf";2;"bew_mie_t";5114;"A"
"155";"Männedorf";2;"bew_mie_t_ic";0.1;"A"
"155";"Männedorf";2;"bew_mie_z1_t";206;"U"
"155";"Männedorf";2;"bew_mie_z1_ic";0.5;"U"
"155";"Männedorf";2;"bew_mie_z2_t";515;"U"
"155";"Männedorf";2;"bew_mie_z2_ic";0.3;"U"
"155";"Männedorf";2;"bew_mie_z3_t";1550;"A"
"155";"Männedorf";2;"bew_mie_z3_ic";0.2;"A"
"155";"Männedorf";2;"bew_mie_z4_t";2147;"A"
"155";"Männedorf";2;"bew_mie_z4_ic";0.2;"A"
"155";"Männedorf";2;"bew_mie_z5_t";504;"U"
"155";"Männedorf";2;"bew_mie_z5_ic";0.3;"U"
"155";"Männedorf";2;"bew_mie_z6_t";192;"U"
"155";"Männedorf";2;"bew_mie_z6_ic";0.5;"U"
"156";"Meilen";2;"bew_mie_t";6836;"A"
"156";"Meilen";2;"bew_mie_t_ic";0.09;"A"
"156";"Meilen";2;"bew_mie_z1_t";182;"U"
"156";"Meilen";2;"bew_mie_z1_ic";0.5;"U"
"156";"Meilen";2;"bew_mie_z2_t";771;"A"
"156";"Meilen";2;"bew_mie_z2_ic";0.3;"A"
"156";"Meilen";2;"bew_mie_z3_t";2184;"A"
"156";"Meilen";2;"bew_mie_z3_ic";0.2;"A"
"156";"Meilen";2;"bew_mie_z4_t";2652;"A"
"156";"Meilen";2;"bew_mie_z4_ic";0.1;"A"
"156";"Meilen";2;"bew_mie_z5_t";817;"A"
"156";"Meilen";2;"bew_mie_z5_ic";0.3;"A"
"156";"Meilen";2;"bew_mie_z6_t";228;"U"
"156";"Meilen";2;"bew_mie_z6_ic";0.5;"U"
"5254";"Mendrisio";2;"bew_mie_t";5779;"A"
"5254";"Mendrisio";2;"bew_mie_t_ic";0.07;"A"
"5254";"Mendrisio";2;"bew_mie_z1_t";241;"U"
"5254";"Mendrisio";2;"bew_mie_z1_ic";0.3;"U"
"5254";"Mendrisio";2;"bew_mie_z2_t";737;"A"
"5254";"Mendrisio";2;"bew_mie_z2_ic";0.2;"A"
"5254";"Mendrisio";2;"bew_mie_z3_t";2245;"A"
"5254";"Mendrisio";2;"bew_mie_z3_ic";0.1;"A"
"5254";"Mendrisio";2;"bew_mie_z4_t";2061;"A"
"5254";"Mendrisio";2;"bew_mie_z4_ic";0.1;"A"
"5254";"Mendrisio";2;"bew_mie_z5_t";383;"A"
"5254";"Mendrisio";2;"bew_mie_z5_ic";0.3;"A"
"5254";"Mendrisio";2;"bew_mie_z6_t";112;"U"
"5254";"Mendrisio";2;"bew_mie_z6_ic";0.5;"U"
"4254";"Möhlin";2;"bew_mie_t";3370;"A"
"4254";"Möhlin";2;"bew_mie_t_ic";0.13;"A"
"4254";"Möhlin";2;"bew_mie_z1_t";59;"U"
"4254";"Möhlin";2;"bew_mie_z1_ic";0.9;"U"
"4254";"Möhlin";2;"bew_mie_z2_t";311;"U"
"4254";"Möhlin";2;"bew_mie_z2_ic";0.4;"U"
"4254";"Möhlin";2;"bew_mie_z3_t";1253;"A"
"4254";"Möhlin";2;"bew_mie_z3_ic";0.2;"A"
"4254";"Möhlin";2;"bew_mie_z4_t";1353;"A"
"4254";"Möhlin";2;"bew_mie_z4_ic";0.2;"A"
"4254";"Möhlin";2;"bew_mie_z5_t";370;"U"
"4254";"Möhlin";2;"bew_mie_z5_ic";0.4;"U"
"4254";"Möhlin";2;"bew_mie_z6_t";;"Q"
"4254";"Möhlin";2;"bew_mie_z6_ic";;"Q"
"546";"Münchenbuchsee";2;"bew_mie_t";5172;"A"
"546";"Münchenbuchsee";2;"bew_mie_t_ic";0.1;"A"
"546";"Münchenbuchsee";2;"bew_mie_z1_t";;"Q"
"546";"Münchenbuchsee";2;"bew_mie_z1_ic";;"Q"
"546";"Münchenbuchsee";2;"bew_mie_z2_t";308;"U"
"546";"Münchenbuchsee";2;"bew_mie_z2_ic";0.4;"U"
"546";"Münchenbuchsee";2;"bew_mie_z3_t";1679;"A"
"546";"Münchenbuchsee";2;"bew_mie_z3_ic";0.2;"A"
"546";"Münchenbuchsee";2;"bew_mie_z4_t";2474;"A"
"546";"Münchenbuchsee";2;"bew_mie_z4_ic";0.1;"A"
"546";"Münchenbuchsee";2;"bew_mie_z5_t";561;"U"
"546";"Münchenbuchsee";2;"bew_mie_z5_ic";0.3;"U"
"546";"Münchenbuchsee";2;"bew_mie_z6_t";101;"U"
"546";"Münchenbuchsee";2;"bew_mie_z6_ic";0.8;"U"
"2769";"Münchenstein";2;"bew_mie_t";5420;"A"
"2769";"Münchenstein";2;"bew_mie_t_ic";0.1;"A"
"2769";"Münchenstein";2;"bew_mie_z1_t";160;"U"
"2769";"Münchenstein";2;"bew_mie_z1_ic";0.6;"U"
"2769";"Münchenstein";2;"bew_mie_z2_t";745;"A"
"2769";"Münchenstein";2;"bew_mie_z2_ic";0.3;"A"
"2769";"Münchenstein";2;"bew_mie_z3_t";2140;"A"
"2769";"Münchenstein";2;"bew_mie_z3_ic";0.2;"A"
"2769";"Münchenstein";2;"bew_mie_z4_t";1849;"A"
