,coord_x,coord_y,city,canton,year,street_name,street_number,multiple_floors,num_rooms,area,kitchen,status,floor
11921,2740123.8,1251841.3,St. Gallen,SG,,Schoretshuebweg,8,1.0,4.0,110.0,1.0,3001,1
11922,2740123.8,1251841.3,St. Gallen,SG,,Schoretshuebweg,8,0.0,4.0,106.0,1.0,3001,2
11923,2740123.8,1251841.3,St. Gallen,SG,,Schoretshuebweg,8,1.0,5.0,123.0,1.0,3001,3
11924,2740123.8,1251841.3,St. Gallen,SG,,Schoretshuebweg,8,0.0,5.0,137.0,1.0,3001,4
11925,2740123.8,1251841.3,St. Gallen,SG,,Schoretshuebweg,8,0.0,5.0,124.0,1.0,3001,5
11926,2740049.0,1251836.8,St. Gallen,SG,1990.0,Schoretshuebweg,15,1.0,8.0,290.0,1.0,3004,1
11927,2740339.2,1251822.5,St. Gallen,SG,1964.0,Kreuzbühlstrasse,27,1.0,5.0,140.0,1.0,3004,1
11928,2740357.5,1251866.8,St. Gallen,SG,1966.0,Kreuzbühlstrasse,24,1.0,7.0,180.0,1.0,3004,1
11929,2740339.7,1251849.9,St. Gallen,SG,1961.0,Kreuzbühlstrasse,26,1.0,6.0,118.0,1.0,3004,1
11930,2740071.3,1251955.9,St. Gallen,SG,1969.0,Letzistrasse,29,0.0,4.0,200.0,1.0,3004,1
11931,2740071.3,1251955.9,St. Gallen,SG,1969.0,Letzistrasse,29,0.0,4.0,150.0,1.0,3004,2
11932,2740127.5,1252268.1,St. Gallen,SG,1970.0,Zürcher Strasse,505,0.0,5.0,120.0,1.0,3004,1
11979,2740735.3,1251125.8,St. Gallen,SG,1972.0,Gübsenseeweg,15,1.0,5.0,125.0,1.0,3004,1
11981,2740609.0,1251411.5,St. Gallen,SG,1919.0,Kalkofenweg,3,1.0,5.0,120.0,1.0,3004,1
11982,2740623.0,1251407.3,St. Gallen,SG,1919.0,Kalkofenweg,5,1.0,4.0,105.0,1.0,3004,1
11983,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,3.0,74.0,1.0,3004,1
11984,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,4.0,120.0,1.0,3004,2
11985,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,4.0,120.0,1.0,3004,3
11986,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,3.0,74.0,1.0,3004,5
11987,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,4.0,120.0,1.0,3004,6
11988,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,4.0,120.0,1.0,3004,7
11989,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,3.0,74.0,1.0,3004,8
11990,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,3.0,74.0,1.0,3004,9
11991,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,4.0,120.0,1.0,3004,10
11992,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,4.0,120.0,1.0,3004,11
11993,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,3.0,74.0,1.0,3004,12
11994,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,3.0,74.0,1.0,3004,13
11995,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,4.0,120.0,1.0,3004,14
11996,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,4.0,120.0,1.0,3004,15
11997,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,0.0,3.0,74.0,1.0,3004,16
11998,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,1.0,3.0,100.0,1.0,3004,17
11999,2740474.7,1251585.1,St. Gallen,SG,2007.0,Gsellstrasse,26,1.0,3.0,100.0,1.0,3004,18
12000,2740608.8,1251641.9,St. Gallen,SG,1968.0,Blériotweg,14,0.0,5.0,97.0,1.0,3004,1
12001,2740608.8,1251641.9,St. Gallen,SG,1968.0,Blériotweg,14,0.0,5.0,97.0,1.0,3004,2
12002,2740608.8,1251641.9,St. Gallen,SG,1968.0,Blériotweg,14,0.0,5.0,97.0,1.0,3004,3
12003,2740608.8,1251641.9,St. Gallen,SG,1968.0,Blériotweg,14,0.0,5.0,87.0,1.0,3004,4
12004,2740608.8,1251641.9,St. Gallen,SG,1968.0,Blériotweg,14,0.0,4.0,81.0,1.0,3004,5
12005,2740608.8,1251641.9,St. Gallen,SG,1968.0,Blériotweg,14,0.0,4.0,81.0,1.0,3004,6
12006,2740608.8,1251641.9,St. Gallen,SG,1968.0,Blériotweg,14,0.0,4.0,81.0,1.0,3004,7
12007,2740608.8,1251641.9,St. Gallen,SG,1968.0,Blériotweg,14,0.0,4.0,81.0,1.0,3004,8
12008,2740484.6,1251669.9,St. Gallen,SG,1964.0,Gsellstrasse,21,0.0,3.0,74.0,1.0,3004,1
12009,2740484.6,1251669.9,St. Gallen,SG,1964.0,Gsellstrasse,21,0.0,4.0,87.0,1.0,3004,2
12010,2740484.6,1251669.9,St. Gallen,SG,1964.0,Gsellstrasse,21,0.0,3.0,74.0,1.0,3004,3
12011,2740484.6,1251669.9,St. Gallen,SG,1964.0,Gsellstrasse,21,0.0,4.0,87.0,1.0,3004,4
12012,2740484.6,1251669.9,St. Gallen,SG,1964.0,Gsellstrasse,21,0.0,3.0,74.0,1.0,3004,5
12013,2740484.6,1251669.9,St. Gallen,SG,1964.0,Gsellstrasse,21,0.0,4.0,87.0,1.0,3004,6
12014,2740582.5,1251671.8,St. Gallen,SG,2003.0,Herisauer Strasse,93,0.0,4.0,,1.0,3004,1
12015,2740582.5,1251671.8,St. Gallen,SG,2003.0,Herisauer Strasse,93,0.0,4.0,,1.0,3004,2
12016,2740582.5,1251671.8,St. Gallen,SG,2003.0,Herisauer Strasse,93,0.0,4.0,,1.0,3004,4
12017,2740582.5,1251671.8,St. Gallen,SG,2003.0,Herisauer Strasse,93,0.0,4.0,,1.0,3004,5
12018,2740582.5,1251671.8,St. Gallen,SG,2003.0,Herisauer Strasse,93,0.0,4.0,,1.0,3004,7
12019,2740582.5,1251671.8,St. Gallen,SG,2003.0,Herisauer Strasse,93,0.0,4.0,,1.0,3004,8
12020,2740582.5,1251671.8,St. Gallen,SG,2003.0,Herisauer Strasse,93,0.0,5.0,151.0,1.0,3004,10
12021,2740484.8,1251703.6,St. Gallen,SG,1963.0,Gsellstrasse,17,0.0,5.0,95.0,1.0,3004,1
12022,2740484.8,1251703.6,St. Gallen,SG,1963.0,Gsellstrasse,17,0.0,4.0,87.0,1.0,3004,2
12023,2740484.8,1251703.6,St. Gallen,SG,1963.0,Gsellstrasse,17,0.0,4.0,87.0,1.0,3004,3
12024,2740484.8,1251703.6,St. Gallen,SG,1963.0,Gsellstrasse,17,0.0,5.0,95.0,1.0,3004,4
12025,2740484.8,1251703.6,St. Gallen,SG,1963.0,Gsellstrasse,17,0.0,4.0,87.0,1.0,3004,5
